eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733463,365,2024,18,Sun 1/5,1:00 PM,N.Y. Giants,13,FINAL,1535,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,-106.0,100.0,-109.0,-109.0,101.0,102.0,-105.0,-118.0,-108.0,-106.0,-110.0,102.0,-110.0,-110.0,76.24,4.5,-110
4733463,366,2024,18,,,Philadelphia,20,,1536,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-114.0,-120.0,-111.0,-111.0,-116.0,-122.0,-115.0,-118.0,-108.0,-114.0,-110.0,-122.0,-110.0,-110.0,23.76,-4.5,-110
4733464,339,2024,18,Sun 1/5,1:00 PM,Chicago,24,FINAL,1540,10.0,10.0,10.0,10.0,10.5,10.0,10.0,10.0,10.0,10.0,9.5,10.0,10.0,10.0,-120.0,-115.0,-109.0,-109.0,-122.0,-119.0,-110.0,-118.0,-108.0,-114.0,-110.0,-119.0,-110.0,-110.0,83.3,9.5,-105
4733464,340,2024,18,,,Green Bay,22,,1542,-10.0,-10.0,-10.0,-10.0,-10.5,-10.0,-10.0,-10.0,-10.0,-10.0,-9.5,-10.0,-10.0,-10.0,100.0,-105.0,-111.0,-111.0,108.0,-101.0,-110.0,-118.0,-108.0,-106.0,-110.0,-101.0,-110.0,-110.0,16.7,-9.5,-115
4733465,351,2024,18,Sun 1/5,1:00 PM,Carolina,44,FINAL OT,1545,9.0,7.5,9.0,9.0,8.0,7.5,8.0,7.5,7.5,7.5,8.0,7.5,8.0,7.5,-113.0,-110.0,-119.0,-119.0,-111.0,-105.0,-110.0,-118.0,-108.0,-110.0,-110.0,-105.0,-110.0,-110.0,74.53,7.5,-110
4733465,352,2024,18,,,Atlanta,38,,1546,-9.0,-7.5,-9.0,-9.0,-8.0,-7.5,-8.0,-7.5,-7.5,-7.5,-8.0,-7.5,-8.0,-7.5,-107.0,-110.0,-101.0,-101.0,-101.0,-115.0,-110.0,-118.0,-108.0,-110.0,-110.0,-115.0,-110.0,-110.0,25.47,-7.5,-110
4733466,335,2024,18,Sun 1/5,1:00 PM,New Orleans,19,FINAL,1543,15.0,14.5,14.5,14.5,15.0,15.0,15.0,15.0,15.5,14.5,15.0,15.0,14.5,14.5,-107.0,100.0,-110.0,-110.0,-109.0,-110.0,-105.0,-118.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,88.66,13.5,-110
4733466,336,2024,18,,,Tampa Bay,27,,1544,-15.0,-14.5,-14.5,-14.5,-15.0,-15.0,-15.0,-15.0,-15.5,-14.5,-15.0,-15.0,-14.5,-14.5,-113.0,-120.0,-110.0,-110.0,-103.0,-110.0,-115.0,-118.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,11.34,-13.5,-110
4733467,353,2024,18,Sun 1/5,1:00 PM,Washington,23,FINAL,1537,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,101.0,-105.0,-112.0,-112.0,-101.0,-108.0,-115.0,-110.0,-108.0,-110.0,100.0,-108.0,-105.0,-110.0,30.41,-3.0,-105
4733467,354,2024,18,,,Dallas,19,,1538,7.0,7.0,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-121.0,-115.0,-108.0,-108.0,-112.0,-112.0,-105.0,-125.0,-108.0,-110.0,-120.0,-112.0,-115.0,-110.0,69.59,3.0,-115
4733469,349,2024,18,Sun 1/5,1:00 PM,Jacksonville,23,FINAL OT,1529,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-110.0,-115.0,-109.0,-109.0,-101.0,-114.0,-105.0,-118.0,-108.0,-110.0,-110.0,-114.0,-105.0,-105.0,63.31,6.0,-110
4733469,350,2024,18,,,Indianapolis,26,,1527,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-110.0,-105.0,-111.0,-111.0,-111.0,-106.0,-115.0,-118.0,-108.0,-110.0,-110.0,-106.0,-115.0,-115.0,36.69,-6.0,-110
4733472,361,2024,18,Sun 1/5,1:00 PM,Houston,23,FINAL,1530,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,100.0,-105.0,-110.0,-110.0,-102.0,-104.0,-105.0,-110.0,102.0,-102.0,-110.0,-104.0,-110.0,-110.0,28.95,1.0,-110
4733472,362,2024,18,,,Tennessee,14,,1528,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-120.0,-115.0,-110.0,-110.0,-110.0,-116.0,-115.0,-125.0,-118.0,-118.0,-110.0,-116.0,-110.0,-110.0,71.05,-1.0,-110
4733474,337,2024,18,Sun 1/5,1:00 PM,Buffalo,16,FINAL,1526,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.0,-113.0,-110.0,-119.0,-119.0,-104.0,-119.0,100.0,-125.0,-118.0,-118.0,-105.0,-119.0,-115.0,-120.0,30.59,-3.5,-106
4733474,338,2024,18,,,New England,23,,1525,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.0,3.0,3.0,-107.0,-110.0,-101.0,-101.0,-108.0,-101.0,-120.0,-110.0,102.0,-102.0,-115.0,-101.0,-105.0,100.0,69.41,3.5,-114
4733468,345,2024,18,Sun 1/5,4:25 PM,Kansas City,0,FINAL,1531,11.0,11.0,11.0,11.0,11.5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-112.0,-115.0,-105.0,-105.0,-112.0,-108.0,-110.0,-118.0,-108.0,-110.0,-110.0,-109.0,-105.0,-110.0,52.42,7.5,-110
4733468,346,2024,18,,,Denver,38,,1534,-11.0,-11.0,-11.0,-11.0,-11.5,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-108.0,-105.0,-115.0,-115.0,100.0,-112.0,-110.0,-118.0,-108.0,-110.0,-110.0,-111.0,-115.0,-110.0,47.58,-7.5,-110
4733470,359,2024,18,Sun 1/5,4:25 PM,San Francisco,24,FINAL,1547,5.0,5.5,4.5,4.5,4.5,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.5,4.5,-110.0,-110.0,-110.0,-110.0,110.0,-105.0,-105.0,-118.0,-108.0,-110.0,-110.0,-105.0,-105.0,-110.0,54.58,3.0,-105
4733470,360,2024,18,,,Arizona,47,,1549,-5.0,-5.5,-4.5,-4.5,-4.5,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-5.0,-4.5,-4.5,-110.0,-110.0,-111.0,-111.0,-124.0,-115.0,-115.0,-118.0,-108.0,-110.0,-110.0,-115.0,-115.0,-110.0,45.42,-3.0,-115
4733473,341,2024,18,Sun 1/5,4:25 PM,Miami,20,FINAL,1524,2.0,2.5,1.5,1.5,1.0,2.5,2.0,2.0,2.5,2.5,1.5,2.5,1.0,1.0,-110.0,-110.0,-110.0,-110.0,111.0,-107.0,-105.0,-118.0,-108.0,-110.0,-110.0,-106.0,-105.0,-110.0,51.39,-2.0,-110
4733473,342,2024,18,,,N.Y. Jets,32,,1523,-2.0,-2.5,-1.5,-1.5,-1.0,-2.5,-2.0,-2.0,-2.5,-2.5,-1.5,-2.5,-1.0,-1.0,-110.0,-110.0,-110.0,-110.0,-128.0,-113.0,-115.0,-118.0,-108.0,-110.0,-110.0,-114.0,-115.0,-110.0,48.61,2.0,-110
4733475,357,2024,18,Sun 1/5,4:25 PM,Seattle,30,FINAL,1548,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-114.0,-110.0,-115.0,-115.0,109.0,-115.0,-115.0,-138.0,-118.0,-103.0,-120.0,-120.0,-115.0,-110.0,47.26,2.5,-110
4733475,358,2024,18,,,L.A. Rams,25,,1550,7.0,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,-106.0,-110.0,-105.0,-105.0,-123.0,-105.0,-105.0,100.0,102.0,-117.0,100.0,100.0,-105.0,-110.0,52.74,-2.5,-110
4733477,347,2024,18,Sun 1/5,4:25 PM,L.A. Chargers,34,FINAL,75380,-7.0,-7.0,-6.5,-6.5,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-6.5,-105.0,-105.0,-118.0,-118.0,102.0,-120.0,-105.0,-118.0,-108.0,-110.0,100.0,-116.0,-105.0,-125.0,25.15,-3.5,-110
4733477,348,2024,18,,,Las Vegas,20,,1533,7.0,7.0,6.5,6.5,7.0,6.5,7.0,7.0,7.0,7.0,7.0,6.5,7.0,6.5,-115.0,-115.0,-102.0,-102.0,-114.0,100.0,-115.0,-118.0,-108.0,-110.0,-120.0,-104.0,-115.0,105.0,74.85,3.5,-110
4733471,363,2024,18,Sun 1/5,8:20 PM,Minnesota,9,FINAL,1541,2.5,3.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,105.0,-120.0,-120.0,-120.0,113.0,-105.0,-110.0,-138.0,-108.0,-113.0,-120.0,-115.0,-119.0,-105.0,53.39,3.0,100
4733471,364,2024,18,,,Detroit,31,,1539,-2.5,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-125.0,100.0,100.0,100.0,-125.0,-115.0,-110.0,100.0,-108.0,-107.0,100.0,-105.0,-101.0,-115.0,46.61,-3.0,-120
4733462,343,2024,18,Sat 1/4,4:30 PM,Cleveland,10,FINAL,1520,19.5,19.0,20.0,20.0,20.0,20.0,20.0,20.0,19.5,20.0,20.0,20.0,20.0,20.0,-107.0,-110.0,-109.0,-109.0,-116.0,-112.0,-110.0,-110.0,-108.0,-110.0,-110.0,-111.0,-110.0,-115.0,77.13,16.0,-110
4733462,344,2024,18,,,Baltimore,35,,1521,-19.5,-19.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-19.5,-20.0,-20.0,-20.0,-20.0,-20.0,-113.0,-110.0,-111.0,-111.0,104.0,-108.0,-110.0,-110.0,-108.0,-110.0,-110.0,-109.0,-110.0,-105.0,22.87,-16.0,-110
4733476,355,2024,18,Sat 1/4,8:00 PM,Cincinnati,19,FINAL,1522,-2.5,-1.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-110.0,-115.0,-110.0,-110.0,104.0,-110.0,-115.0,-118.0,-108.0,-109.0,-115.0,-115.0,-110.0,-110.0,33.72,-2.0,-110
4733476,356,2024,18,,,Pittsburgh,17,,1519,2.5,1.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,-110.0,-105.0,-110.0,-110.0,-115.0,-110.0,-105.0,-118.0,-108.0,-111.0,-105.0,-105.0,-110.0,-110.0,66.28,2.0,-110
